frecuencia,perdida_agregada
79,535419.2776507783
64,468168.28370183695
104,790180.4898201476
77,483748.15949019574
98,606084.369481331
87,640127.7296727711
85,569780.8529184929
83,521329.74467571
55,401238.44902264327
62,510791.1510511029
74,576046.6543401735
82,609185.2848855166
83,700296.7810716676
71,558713.761410671
83,612798.4218340407
77,562692.1581568087
95,660206.7846555323
73,495299.1907486567
93,620108.4285630336
75,516651.969917901
77,501708.6777136543
73,543181.1830522671
83,648136.3690352326
81,583359.3095627073
83,439747.7263569822
83,634461.089562141
90,754502.7702311374
94,749978.196881836
74,535412.0700894626
80,545429.8106051609
86,648353.7349060551
72,491658.284959002
92,686339.9888497965
82,585446.7474525444
77,615793.3852118858
81,564411.6606175863
90,621000.3827220096
94,729042.9307661594
78,569902.2394224114
82,676281.1709562521
74,537301.0616492342
90,579206.4912122657
78,553378.829035916
86,602941.5318610653
87,650829.7777372177
78,573758.7781827921
74,440328.1575541985
88,553007.6734569569
78,663610.1629207061
86,746383.0456787582
78,516734.0080599277
88,576784.3285586197
70,472651.4639294758
77,692024.9362707002
88,543286.3609505683
79,513650.29941218713
66,471083.79549620725
83,599118.0417776225
91,668764.0039347117
82,698837.811864035
79,635678.378142682
80,603794.8535191705
92,670276.477483391
87,528180.477867383
84,738154.9685784875
83,555239.2344243784
79,682376.1142497401
64,463519.6509751057
79,511887.5402004994
76,557587.2086375395
80,526285.9016675006
78,463178.8337731636
80,550045.2999765903
86,696558.2671373084
76,485535.77620454715
82,659385.2595400143
93,616568.4066013998
76,451468.1545407267
86,674084.5836785918
81,668572.0276228011
87,528244.6171798746
80,567886.9548398261
69,432123.4316855209
72,506341.23482425546
78,580577.7515830509
83,582842.7641472905
76,654159.8877444861
69,521364.9137680493
86,556529.7484480893
80,505035.7628836888
88,636603.2747062691
74,429167.82266089215
79,662286.8704660146
84,595754.369850755
70,396895.5644030971
72,490394.9154441374
72,577949.0628116232
66,507615.67766676116
88,624387.8009618422
82,592879.7349903731
98,725341.8961607674
89,692923.3771255268
88,608679.121841031
74,519806.95239490026
90,696901.5554925759
80,659184.9477643704
90,681927.5895866931
65,457305.69521732494
89,740281.4969188151
80,604287.7756379145
94,716174.4677918183
75,593935.3993882429
90,896398.1443353473
66,562961.1593721649
92,673772.6298082294
71,511806.02854117745
70,507488.19041767914
67,632050.5329292078
82,696091.6019130189
70,502214.9293777508
82,515471.880064515
90,599771.2027755848
73,581892.4668132968
73,532374.1268132299
88,673229.8109286453
71,570981.7976017105
67,481890.11020767444
88,543848.7938193314
70,607818.391851044
85,618167.3532511811
79,598995.6134974505
74,447913.35318964475
59,479949.1955869584
73,503193.80366181425
89,680423.1496612754
89,598785.4849394221
93,645389.3937156439
82,577679.9411095906
75,616670.627952197
69,460348.85304157855
77,708604.8079551259
87,613732.5500684006
81,702624.2209674398
87,593573.5122870536
78,589950.9911954085
76,623333.992043494
81,589505.1690225739
93,701829.7917954606
82,624373.1480882654
87,596193.7201106475
93,529521.1116973938
77,449876.6653238245
79,529748.2693907745
71,418982.649977478
81,563101.7084485242
90,632404.4297863111
83,644210.6891826225
75,541273.8307858137
92,677530.691270749
68,502043.2813948263
97,768292.9925239137
68,482648.82897579414
83,555079.8474427477
73,531996.5110769079
79,701530.5698303411
80,499612.3983554987
84,631464.8551268027
85,770687.7104267264
71,442652.0758520717
81,646306.3005467476
89,688888.2415795976
77,411891.9286315524
78,587434.4294790596
87,629059.3538695674
85,627416.7479958622
68,638457.868932679
74,471578.6623271957
68,451326.0823303813
72,528907.4825252881
74,631151.1864795143
81,664268.7222394011
90,767129.6558490831
73,547165.4533321492
82,516132.97363296774
64,359759.0839826492
94,764898.367625997
92,649927.2988622686
77,570355.9884098487
86,595907.2512739914
72,525739.7403665902
75,593551.4967625813
76,536051.0363384442
82,597155.4622006516
72,484363.9597009055
70,467631.57806490344
84,460847.50364240585
74,418316.84347045916
84,601470.1883037026
68,462947.7573220119
82,710584.461615496
74,497680.75656922226
81,632586.9864020168
97,626832.4017248581
73,649596.7152737733
80,503094.3180812462
70,551415.4461899811
92,643153.5062787603
96,791404.494064716
70,572978.4487602703
77,541246.3758894568
75,552445.2974512421
66,450254.8868063506
81,678042.5055548223
72,407295.7012006137
78,616820.1291530808
74,565559.1359339618
83,504855.3783635054
77,547043.478336139
74,555013.7940618944
94,640948.7851522737
68,716144.305930397
79,615077.9709079665
71,480456.0276935379
83,586207.0839813375
89,679449.3142718077
93,894141.6814347989
86,541818.2991510885
67,419648.9746114966
88,719578.9502722644
86,656618.6725438412
93,745746.819446602
80,467497.47506952926
81,576376.4956868606
68,504172.47170522227
69,511105.2954621154
83,537757.2155024764
76,512303.7991748476
83,637697.1382356125
80,559437.2752003567
80,585205.0819680803
75,637043.3016731816
75,529600.9237919252
68,529876.1250972005
87,619211.4745204219
66,688652.6798614643
84,559841.594363874
80,736387.3564225878
81,646465.2523862127
79,552804.7221795921
83,563941.9449784083
73,542864.7457673897
90,754078.3770972362
81,475858.9650469226
71,457702.0455313285
70,667387.2659990547
99,708796.3866567374
78,621672.5482579148
73,698658.9565268705
80,548124.1651602222
69,449527.17787372327
88,615599.5859445003
77,581105.4010310353
65,374953.07156956283
95,649538.3250219164
82,810792.6927369541
81,598859.4405166331
72,625652.162011177
87,877914.3095420096
81,541703.3949248656
74,553486.754552792
84,593263.0032778878
88,768553.6516337817
79,711738.4529494045
83,501019.57814953476
71,497319.53226143535
87,747392.982075059
75,582926.4444526779
80,543317.9102075518
71,574980.6193994419
66,430492.93670892244
74,530335.0913113628
76,609225.5394241785
69,594232.5541880791
74,544761.3685452678
85,571583.4572247394
99,717231.9915730463
74,515507.9433860775
81,529497.6275103821
80,602501.6219908383
63,448400.62001457677
74,457043.37734406855
74,545766.3435823368
89,789379.787408088
86,531395.5286986948
75,445856.9683213766
92,635662.1598217682
84,627322.6362907373
85,614789.5332230268
81,705455.5632842195
75,602498.7928266695
86,758743.8622249176
79,472364.2649498089
86,760760.7230599895
92,617710.3905253584
72,651352.927398522
85,648079.987575439
74,433552.75828732876
90,636051.5215207351
87,664625.5397230827
81,503258.47339722235
79,612689.2451139245
82,562409.3170355543
69,486917.45178563404
77,519182.2782778109
76,640652.3518103336
75,563150.1853407425
84,526122.029818719
84,445022.47350559506
65,567486.518382926
76,490489.43841766345
74,519119.9183707774
86,693271.9497813202
86,713381.0056417611
75,557485.9257220878
84,546300.4126554274
78,684175.9289435244
60,443800.40549886826
98,833184.6456212914
83,672982.8903807489
72,393104.2523494583
93,798497.8704971476
68,490409.4778188502
69,388056.71842132095
75,459352.49253782927
79,477945.95542798657
97,668407.2700629575
76,503483.9618738095
82,602133.9354213004
78,599956.2145442441
81,593029.2643162659
84,665972.7925636595
75,609951.215556488
92,738870.8516402968
72,501349.5671071135
98,695352.2308727395
91,836415.2066311609
87,564398.0082229795
87,581688.3379989053
65,492666.4446008821
76,497713.7094067175
76,616882.9973852241
94,562183.8444429555
97,599806.7975389104
84,654789.9948159294
74,672362.8995785019
78,496170.8275913062
71,502032.46905071667
80,565115.0643653732
84,564858.9428859848
75,513869.9621927732
78,556826.7675761916
81,525001.8114712181
71,513869.8255152559
81,624930.287520618
78,505136.6609034247
88,858864.7194099188
67,672611.4766095816
83,528325.0525669117
77,508447.8603807509
73,589254.9859278573
82,741458.5920049126
64,479128.73286202375
71,578923.3115380486
71,597251.9617084579
70,608266.5238225502
82,616162.1025243072
63,442141.5092573797
74,656099.8108853499
88,785202.084145155
65,452863.0012917306
82,566788.1786415449
80,608004.8995146072
85,605030.4288719225
88,623345.3182260172
71,529558.3057287952
74,627728.4972428444
75,469576.55188606604
74,595620.6563569166
85,684237.4012997281
80,563543.3637942555
88,632423.6599156999
80,552321.7715476055
79,548229.7891561324
90,484808.539507864
80,628839.8519565329
85,679344.5625542931
86,537063.182161956
77,555810.3856736923
89,718405.349259327
102,937434.753593037
93,712921.3419772951
76,642611.2097020635
80,484706.0550801879
86,639647.7836062519
93,746561.8132793882
76,600072.4006516547
83,584348.8331747715
75,540182.4740964546
90,584972.6330983414
79,570925.7306852026
84,466785.86852992984
76,558682.6161589229
92,728379.6344923879
88,737263.4736004088
82,557498.0846187996
69,462904.50013132807
68,422080.1345599924
89,725375.0079754235
69,650026.3644499283
79,577223.9198879681
83,536341.6422602299
89,781410.0835992732
72,552493.3095028775
87,617870.6612008145
73,394673.22579398006
86,630201.4372598493
79,575905.265927769
90,683647.8423603905
86,553573.313014903
92,663634.7926912648
85,631094.9980789269
95,658281.1772499019
90,522396.2035877135
83,572492.0700431389
75,516275.3367048216
87,567397.5521670143
86,691532.9457872197
87,682431.1718704854
74,435426.35518048774
69,436960.94129758683
90,731197.2416995271
81,596266.4823109942
75,458868.0728981837
82,568487.1523746725
84,635658.2658109688
86,735788.2982695132
85,661848.5176132629
71,579419.0420246009
82,535055.8331071944
85,719025.3581924667
76,492038.5533542229
78,552220.178411848
83,662280.7277613829
91,800428.9495438233
76,427586.74866182165
71,531702.2918736074
74,478279.7377325734
83,622927.3550827694
89,644641.0428772016
67,409820.57524657116
85,654501.8548758606
78,606442.2496483085
85,594700.0730208668
76,558909.2759366258
75,477950.2920997503
70,564669.7089980755
84,542361.2556329297
83,566008.2325041417
91,668059.9348886069
78,485664.4090621186
78,503123.22093404894
84,597195.787273703
86,595140.0016525356
91,604483.3582492477
86,545257.5019645792
75,496886.09922644787
83,615180.040293731
87,670717.8383981182
89,607681.494266305
78,557691.2690661226
75,485109.78239472624
81,621001.3417570529
82,577277.3097032311
87,656619.3306813127
87,577011.4644226431
92,696845.8500587409
70,542956.9083938414
75,530507.8697457003
73,449692.07277724094
83,668661.911587116
80,436481.5628437641
84,531486.3977251837
82,564720.6923460364
66,562087.6398617114
102,708054.2846763352
64,555350.0906460608
66,575272.4993627717
80,605319.2209925002
93,699637.7411334183
63,409254.6199719321
81,502828.34753055905
80,544998.6100125379
85,536063.5645202425
75,492219.42784178996
92,699692.6553595661
81,673014.8143783528
86,608888.0827109411
86,640589.2882333056
94,551748.7294169576
74,575469.9478329143
78,551822.8465202524
95,728760.1270978887
66,493107.8160074372
85,664955.9726606808
69,483630.8272371495
65,578550.6820215606
76,518058.8919947603
115,836171.835418719
68,493664.26624816813
99,702537.525912044
85,645856.577087824
79,634172.1496539409
81,548942.5957834485
93,562849.2052779753
77,638324.2337398023
73,539752.6836101252
81,531163.3016414931
83,504633.0436139837
66,543835.3105700671
91,542589.2711322977
83,619326.5602491569
71,544475.2512665653
69,452129.03254690417
77,493399.39479500055
81,527649.4070307876
83,653391.4815879742
80,683530.3318518826
84,612416.4201922509
84,594741.565624815
75,574796.0855631618
80,668315.9073754884
70,501516.26810430904
86,488255.20963564445
89,756487.1160528556
78,615771.2211356094
70,531091.7239612009
88,651405.3569618321
75,565030.3453186393
76,436102.9480775081
91,681646.1475596887
78,580789.761373489
84,461428.82237218414
90,592414.6993743196
88,644990.3258270198
72,447986.3722821673
83,574577.652834762
74,608213.1964257696
88,717314.663396244
81,570254.5576157654
79,440343.5102339759
83,498345.80864856695
82,597299.0385650485
75,544786.9974920515
88,587387.2085058681
93,751573.6887117365
88,564471.2628593824
78,522506.5256418118
91,658097.336514826
76,473990.7396582468
85,577968.9808887875
69,536412.3076899848
85,707691.89232274
78,484198.5900196479
78,577007.4141749815
69,576959.5271647476
78,578072.3977632843
83,670041.3812658068
77,576981.4907316398
70,452407.22017083486
63,334905.1334294131
80,747194.8178827718
92,760370.6257881194
72,466029.52340713143
81,488872.4559321106
78,730435.3825623158
89,634921.6849864664
82,608723.1874376104
97,865176.2978174384
77,757587.8105491115
103,726935.7122835515
88,682009.1833642303
76,559477.0957104311
97,578184.4324970484
85,687190.5119619475
72,425063.0433200308
77,615463.4437547348
70,498487.3161527172
88,732128.615314502
84,703960.247359341
89,792277.1686342277
69,448149.56760587037
88,536286.8622755852
86,516584.49291956454
79,460143.2804248541
77,579804.4432123955
68,566379.487171623
77,511628.0224360312
94,652982.0692963065
95,677714.6117546738
80,558476.4516368208
82,656795.1657380946
88,656329.3311467499
78,616489.7540581931
72,539104.8041593219
92,641571.6346937332
67,551215.6006317537
76,595382.0333369501
73,687522.5395397483
87,627648.0580916321
82,573712.7543782096
91,751326.6821082076
82,667806.8895519355
85,617883.2229688105
80,570620.5650037485
83,598813.807218471
74,643648.4498342992
82,555972.1138146035
75,550059.637517207
77,604262.3787501296
83,572342.2130977246
77,499375.31803366344
77,646757.1808224617
83,514282.0270404877
73,603260.7050381731
66,397433.9791606445
81,642303.6344798922
74,560106.4676746656
87,769646.9836154766
73,488410.9200937315
75,538776.7181676757
79,536569.2299744264
81,656358.3256611038
77,531932.2055043973
74,479051.6209733763
75,592508.732119927
74,596187.6956082855
71,465451.78794436215
81,437742.3015586369
75,668815.5090081405
83,675645.9888003033
111,907733.3866310159
77,555819.0505609149
88,664548.2741997684
69,518196.3503710387
76,723555.1940418743
93,604215.6687818631
76,445240.80765841366
87,622909.8073104352
66,528741.0305226296
70,439752.14492001664
82,532756.1126848643
86,649592.3171161523
78,506820.69800704904
75,588084.728324397
80,527668.6527396655
77,649369.8574626958
88,717308.845501505
88,644933.7121923084
86,629553.7046554739
87,595702.3996655094
102,661114.3354645433
73,449193.32809345535
77,451323.8312408162
91,692500.0477753073
73,506056.4135197225
67,594506.4480977482
86,679981.8521854776
82,613054.2766126714
81,629934.8996787617
76,545797.9041580703
91,665778.3787082011
75,557348.2546377229
86,610966.6425980517
89,778085.1309654855
85,582874.8551230017
87,701250.6745212005
79,725658.162172098
95,717569.8820305981
80,580294.2520132792
70,514326.41535150196
66,447454.92812865565
95,687639.8312719984
77,502446.5970470307
76,527615.9385956052
67,494292.02510162955
96,557101.8372888325
88,685550.0656790747
85,649825.4470906887
86,612148.4725997924
77,461970.95350765367
81,590655.5194220151
59,367941.007211422
70,540179.1655904845
57,329664.6275996212
79,442324.13911308505
72,630571.1565847723
80,518322.0853653442
70,473647.2613011349
65,517427.96677669947
82,659504.165497063
71,538228.4548654855
72,520887.51977453486
80,700387.3293520468
79,688030.8624327837
70,574872.1745152306
79,610809.1259924294
83,666509.7722092064
76,586609.4854757371
88,719207.074840618
70,485757.9459433761
91,655154.7391245462
96,694334.7324790992
76,552102.5979703238
87,621018.7004480537
74,489880.3021311041
80,514984.53046843654
79,668554.8843826235
77,522540.8201768966
84,605323.0978549717
